// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 2.55 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" --output "C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 9.76 sec and exited with 0
// ***** Done, took 00:00:12 (12.45 sec)   *****
// Found 6 benchmarks:
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=10000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=10000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual  30: 65536 op, 443199300.00 ns, 6.7627 us/op
WorkloadActual  31: 65536 op, 454563000.00 ns, 6.9361 us/op
WorkloadActual  32: 65536 op, 475273800.00 ns, 7.2521 us/op
WorkloadActual  33: 65536 op, 501048400.00 ns, 7.6454 us/op
WorkloadActual  34: 65536 op, 545562800.00 ns, 8.3246 us/op
WorkloadActual  35: 65536 op, 513347100.00 ns, 7.8331 us/op
WorkloadActual  36: 65536 op, 468510500.00 ns, 7.1489 us/op
WorkloadActual  37: 65536 op, 485050200.00 ns, 7.4013 us/op
WorkloadActual  38: 65536 op, 449363500.00 ns, 6.8567 us/op
WorkloadActual  39: 65536 op, 448902900.00 ns, 6.8497 us/op
WorkloadActual  40: 65536 op, 573487700.00 ns, 8.7507 us/op
WorkloadActual  41: 65536 op, 591881600.00 ns, 9.0314 us/op
WorkloadActual  42: 65536 op, 591279100.00 ns, 9.0222 us/op
WorkloadActual  43: 65536 op, 625262700.00 ns, 9.5408 us/op
WorkloadActual  44: 65536 op, 632121500.00 ns, 9.6454 us/op
WorkloadActual  45: 65536 op, 641101000.00 ns, 9.7824 us/op
WorkloadActual  46: 65536 op, 591518800.00 ns, 9.0259 us/op
WorkloadActual  47: 65536 op, 624572600.00 ns, 9.5302 us/op
WorkloadActual  48: 65536 op, 523854800.00 ns, 7.9934 us/op
WorkloadActual  49: 65536 op, 554319500.00 ns, 8.4582 us/op
WorkloadActual  50: 65536 op, 458395100.00 ns, 6.9946 us/op
WorkloadActual  51: 65536 op, 460258300.00 ns, 7.0230 us/op
WorkloadActual  52: 65536 op, 473163200.00 ns, 7.2199 us/op
WorkloadActual  53: 65536 op, 475172200.00 ns, 7.2506 us/op
WorkloadActual  54: 65536 op, 546355700.00 ns, 8.3367 us/op
WorkloadActual  55: 65536 op, 530761400.00 ns, 8.0988 us/op
WorkloadActual  56: 65536 op, 491799400.00 ns, 7.5043 us/op
WorkloadActual  57: 65536 op, 459863700.00 ns, 7.0170 us/op
WorkloadActual  58: 65536 op, 498415300.00 ns, 7.6052 us/op
WorkloadActual  59: 65536 op, 585327600.00 ns, 8.9314 us/op
WorkloadActual  60: 65536 op, 619064400.00 ns, 9.4462 us/op
WorkloadActual  61: 65536 op, 674532000.00 ns, 10.2925 us/op
WorkloadActual  62: 65536 op, 597821700.00 ns, 9.1220 us/op
WorkloadActual  63: 65536 op, 705090900.00 ns, 10.7588 us/op
WorkloadActual  64: 65536 op, 677582100.00 ns, 10.3391 us/op
WorkloadActual  65: 65536 op, 735276800.00 ns, 11.2194 us/op
WorkloadActual  66: 65536 op, 513622700.00 ns, 7.8373 us/op
WorkloadActual  67: 65536 op, 448229200.00 ns, 6.8394 us/op
WorkloadActual  68: 65536 op, 443662300.00 ns, 6.7697 us/op
WorkloadActual  69: 65536 op, 443856800.00 ns, 6.7727 us/op
WorkloadActual  70: 65536 op, 477861400.00 ns, 7.2916 us/op
WorkloadActual  71: 65536 op, 479400700.00 ns, 7.3151 us/op
WorkloadActual  72: 65536 op, 454701400.00 ns, 6.9382 us/op
WorkloadActual  73: 65536 op, 438858100.00 ns, 6.6964 us/op
WorkloadActual  74: 65536 op, 441839300.00 ns, 6.7419 us/op
WorkloadActual  75: 65536 op, 466593300.00 ns, 7.1196 us/op
WorkloadActual  76: 65536 op, 466430500.00 ns, 7.1172 us/op
WorkloadActual  77: 65536 op, 569576500.00 ns, 8.6910 us/op
WorkloadActual  78: 65536 op, 605258600.00 ns, 9.2355 us/op
WorkloadActual  79: 65536 op, 605704600.00 ns, 9.2423 us/op
WorkloadActual  80: 65536 op, 609294700.00 ns, 9.2971 us/op
WorkloadActual  81: 65536 op, 596824800.00 ns, 9.1068 us/op
WorkloadActual  82: 65536 op, 667946900.00 ns, 10.1921 us/op
WorkloadActual  83: 65536 op, 606304100.00 ns, 9.2515 us/op
WorkloadActual  84: 65536 op, 614195600.00 ns, 9.3719 us/op
WorkloadActual  85: 65536 op, 531064300.00 ns, 8.1034 us/op
WorkloadActual  86: 65536 op, 521801800.00 ns, 7.9621 us/op
WorkloadActual  87: 65536 op, 464940200.00 ns, 7.0944 us/op
WorkloadActual  88: 65536 op, 454943900.00 ns, 6.9419 us/op
WorkloadActual  89: 65536 op, 448955700.00 ns, 6.8505 us/op
WorkloadActual  90: 65536 op, 441699800.00 ns, 6.7398 us/op
WorkloadActual  91: 65536 op, 454655600.00 ns, 6.9375 us/op
WorkloadActual  92: 65536 op, 435668500.00 ns, 6.6478 us/op
WorkloadActual  93: 65536 op, 435098400.00 ns, 6.6391 us/op
WorkloadActual  94: 65536 op, 449677200.00 ns, 6.8615 us/op
WorkloadActual  95: 65536 op, 452154500.00 ns, 6.8993 us/op
WorkloadActual  96: 65536 op, 582608700.00 ns, 8.8899 us/op
WorkloadActual  97: 65536 op, 618186200.00 ns, 9.4328 us/op
WorkloadActual  98: 65536 op, 608945900.00 ns, 9.2918 us/op
WorkloadActual  99: 65536 op, 592922500.00 ns, 9.0473 us/op
WorkloadActual  100: 65536 op, 610648300.00 ns, 9.3178 us/op

// AfterActualRun
WorkloadResult   1: 65536 op, 582207500.00 ns, 8.8838 us/op
WorkloadResult   2: 65536 op, 488018200.00 ns, 7.4466 us/op
WorkloadResult   3: 65536 op, 462261300.00 ns, 7.0535 us/op
WorkloadResult   4: 65536 op, 451029300.00 ns, 6.8822 us/op
WorkloadResult   5: 65536 op, 444557800.00 ns, 6.7834 us/op
WorkloadResult   6: 65536 op, 474265300.00 ns, 7.2367 us/op
WorkloadResult   7: 65536 op, 489720200.00 ns, 7.4725 us/op
WorkloadResult   8: 65536 op, 447243000.00 ns, 6.8244 us/op
WorkloadResult   9: 65536 op, 447009900.00 ns, 6.8208 us/op
WorkloadResult  10: 65536 op, 487968300.00 ns, 7.4458 us/op
WorkloadResult  11: 65536 op, 525408400.00 ns, 8.0171 us/op
WorkloadResult  12: 65536 op, 459619200.00 ns, 7.0132 us/op
WorkloadResult  13: 65536 op, 460222900.00 ns, 7.0224 us/op
WorkloadResult  14: 65536 op, 455114700.00 ns, 6.9445 us/op
WorkloadResult  15: 65536 op, 466950700.00 ns, 7.1251 us/op
WorkloadResult  16: 65536 op, 451712600.00 ns, 6.8926 us/op
WorkloadResult  17: 65536 op, 460484300.00 ns, 7.0264 us/op
WorkloadResult  18: 65536 op, 447591700.00 ns, 6.8297 us/op
WorkloadResult  19: 65536 op, 443578200.00 ns, 6.7685 us/op
WorkloadResult  20: 65536 op, 446970900.00 ns, 6.8202 us/op
WorkloadResult  21: 65536 op, 439802800.00 ns, 6.7109 us/op
WorkloadResult  22: 65536 op, 485296300.00 ns, 7.4050 us/op
WorkloadResult  23: 65536 op, 481803000.00 ns, 7.3517 us/op
WorkloadResult  24: 65536 op, 442228200.00 ns, 6.7479 us/op
WorkloadResult  25: 65536 op, 443289700.00 ns, 6.7641 us/op
WorkloadResult  26: 65536 op, 451230400.00 ns, 6.8852 us/op
WorkloadResult  27: 65536 op, 441057300.00 ns, 6.7300 us/op
WorkloadResult  28: 65536 op, 462938500.00 ns, 7.0639 us/op
WorkloadResult  29: 65536 op, 451186300.00 ns, 6.8846 us/op
WorkloadResult  30: 65536 op, 442976200.00 ns, 6.7593 us/op
WorkloadResult  31: 65536 op, 454339900.00 ns, 6.9327 us/op
WorkloadResult  32: 65536 op, 475050700.00 ns, 7.2487 us/op
WorkloadResult  33: 65536 op, 500825300.00 ns, 7.6420 us/op
WorkloadResult  34: 65536 op, 545339700.00 ns, 8.3212 us/op
WorkloadResult  35: 65536 op, 513124000.00 ns, 7.8297 us/op
WorkloadResult  36: 65536 op, 468287400.00 ns, 7.1455 us/op
WorkloadResult  37: 65536 op, 484827100.00 ns, 7.3979 us/op
WorkloadResult  38: 65536 op, 449140400.00 ns, 6.8533 us/op
WorkloadResult  39: 65536 op, 448679800.00 ns, 6.8463 us/op
WorkloadResult  40: 65536 op, 573264600.00 ns, 8.7473 us/op
WorkloadResult  41: 65536 op, 591658500.00 ns, 9.0280 us/op
WorkloadResult  42: 65536 op, 591056000.00 ns, 9.0188 us/op
WorkloadResult  43: 65536 op, 625039600.00 ns, 9.5373 us/op
WorkloadResult  44: 65536 op, 631898400.00 ns, 9.6420 us/op
WorkloadResult  45: 65536 op, 640877900.00 ns, 9.7790 us/op
WorkloadResult  46: 65536 op, 591295700.00 ns, 9.0225 us/op
WorkloadResult  47: 65536 op, 624349500.00 ns, 9.5268 us/op
WorkloadResult  48: 65536 op, 523631700.00 ns, 7.9900 us/op
WorkloadResult  49: 65536 op, 554096400.00 ns, 8.4548 us/op
WorkloadResult  50: 65536 op, 458172000.00 ns, 6.9911 us/op
WorkloadResult  51: 65536 op, 460035200.00 ns, 7.0196 us/op
WorkloadResult  52: 65536 op, 472940100.00 ns, 7.2165 us/op
WorkloadResult  53: 65536 op, 474949100.00 ns, 7.2471 us/op
WorkloadResult  54: 65536 op, 546132600.00 ns, 8.3333 us/op
WorkloadResult  55: 65536 op, 530538300.00 ns, 8.0954 us/op
WorkloadResult  56: 65536 op, 491576300.00 ns, 7.5009 us/op
WorkloadResult  57: 65536 op, 459640600.00 ns, 7.0136 us/op
WorkloadResult  58: 65536 op, 498192200.00 ns, 7.6018 us/op
WorkloadResult  59: 65536 op, 585104500.00 ns, 8.9280 us/op
WorkloadResult  60: 65536 op, 618841300.00 ns, 9.4428 us/op
WorkloadResult  61: 65536 op, 674308900.00 ns, 10.2891 us/op
WorkloadResult  62: 65536 op, 597598600.00 ns, 9.1186 us/op
WorkloadResult  63: 65536 op, 704867800.00 ns, 10.7554 us/op
WorkloadResult  64: 65536 op, 677359000.00 ns, 10.3357 us/op
WorkloadResult  65: 65536 op, 735053700.00 ns, 11.2160 us/op
WorkloadResult  66: 65536 op, 513399600.00 ns, 7.8339 us/op
WorkloadResult  67: 65536 op, 448006100.00 ns, 6.8360 us/op
WorkloadResult  68: 65536 op, 443439200.00 ns, 6.7663 us/op
WorkloadResult  69: 65536 op, 443633700.00 ns, 6.7693 us/op
WorkloadResult  70: 65536 op, 477638300.00 ns, 7.2882 us/op
WorkloadResult  71: 65536 op, 479177600.00 ns, 7.3117 us/op
WorkloadResult  72: 65536 op, 454478300.00 ns, 6.9348 us/op
WorkloadResult  73: 65536 op, 438635000.00 ns, 6.6930 us/op
WorkloadResult  74: 65536 op, 441616200.00 ns, 6.7385 us/op
WorkloadResult  75: 65536 op, 466370200.00 ns, 7.1162 us/op
WorkloadResult  76: 65536 op, 466207400.00 ns, 7.1138 us/op
WorkloadResult  77: 65536 op, 569353400.00 ns, 8.6876 us/op
WorkloadResult  78: 65536 op, 605035500.00 ns, 9.2321 us/op
WorkloadResult  79: 65536 op, 605481500.00 ns, 9.2389 us/op
WorkloadResult  80: 65536 op, 609071600.00 ns, 9.2937 us/op
WorkloadResult  81: 65536 op, 596601700.00 ns, 9.1034 us/op
WorkloadResult  82: 65536 op, 667723800.00 ns, 10.1887 us/op
WorkloadResult  83: 65536 op, 606081000.00 ns, 9.2481 us/op
WorkloadResult  84: 65536 op, 613972500.00 ns, 9.3685 us/op
WorkloadResult  85: 65536 op, 530841200.00 ns, 8.1000 us/op
WorkloadResult  86: 65536 op, 521578700.00 ns, 7.9587 us/op
WorkloadResult  87: 65536 op, 464717100.00 ns, 7.0910 us/op
WorkloadResult  88: 65536 op, 454720800.00 ns, 6.9385 us/op
WorkloadResult  89: 65536 op, 448732600.00 ns, 6.8471 us/op
WorkloadResult  90: 65536 op, 441476700.00 ns, 6.7364 us/op
WorkloadResult  91: 65536 op, 454432500.00 ns, 6.9341 us/op
WorkloadResult  92: 65536 op, 435445400.00 ns, 6.6444 us/op
WorkloadResult  93: 65536 op, 434875300.00 ns, 6.6357 us/op
WorkloadResult  94: 65536 op, 449454100.00 ns, 6.8581 us/op
WorkloadResult  95: 65536 op, 451931400.00 ns, 6.8959 us/op
WorkloadResult  96: 65536 op, 582385600.00 ns, 8.8865 us/op
WorkloadResult  97: 65536 op, 617963100.00 ns, 9.4294 us/op
WorkloadResult  98: 65536 op, 608722800.00 ns, 9.2884 us/op
WorkloadResult  99: 65536 op, 592699400.00 ns, 9.0439 us/op
WorkloadResult  100: 65536 op, 610425200.00 ns, 9.3143 us/op
// GC:  0 0 0 400 65536
// Threading:  0 0 65536

// AfterAll
// Benchmark Process 24084 has exited with code 0.

Mean = 7.820 μs, StdErr = 0.115 μs (1.47%), N = 100, StdDev = 1.150 μs
Min = 6.636 μs, Q1 = 6.885 μs, Median = 7.268 μs, Q3 = 8.897 μs, Max = 11.216 μs
IQR = 2.012 μs, LowerFence = 3.867 μs, UpperFence = 11.915 μs
ConfidenceInterval = [7.430 μs; 8.211 μs] (CI 99.9%), Margin = 0.390 μs (4.99% of Mean)
Skewness = 0.91, Kurtosis = 2.65, MValue = 2.76

// ** Remained 3 (50.0%) benchmark(s) to run. Estimated finish 2025-02-16 10:59 (0h 3m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4.dll --anonymousPipes 1976 1388 --benchmarkName "BenchmarkNET9.IterationBenchmark.IEnumeratorManual(CollectionSize: 1000)" --job Default --benchmarkId 3 in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 993200.00 ns, 993.2000 us/op
WorkloadJitting  1: 1 op, 912200.00 ns, 912.2000 us/op

OverheadJitting  2: 16 op, 1372000.00 ns, 85.7500 us/op
WorkloadJitting  2: 16 op, 11679500.00 ns, 729.9688 us/op

WorkloadPilot    1: 16 op, 1924500.00 ns, 120.2813 us/op
WorkloadPilot    2: 32 op, 1159600.00 ns, 36.2375 us/op
WorkloadPilot    3: 64 op, 3317300.00 ns, 51.8328 us/op
WorkloadPilot    4: 128 op, 4899700.00 ns, 38.2789 us/op
WorkloadPilot    5: 256 op, 10930300.00 ns, 42.6965 us/op
WorkloadPilot    6: 512 op, 27609000.00 ns, 53.9238 us/op
WorkloadPilot    7: 1024 op, 39219900.00 ns, 38.3007 us/op
WorkloadPilot    8: 2048 op, 105796700.00 ns, 51.6585 us/op
WorkloadPilot    9: 4096 op, 119235700.00 ns, 29.1103 us/op
WorkloadPilot   10: 8192 op, 126121100.00 ns, 15.3956 us/op
WorkloadPilot   11: 16384 op, 212103000.00 ns, 12.9457 us/op
WorkloadPilot   12: 32768 op, 358368200.00 ns, 10.9365 us/op
WorkloadPilot   13: 65536 op, 632672200.00 ns, 9.6538 us/op

OverheadWarmup   1: 65536 op, 185800.00 ns, 2.8351 ns/op
OverheadWarmup   2: 65536 op, 185000.00 ns, 2.8229 ns/op
OverheadWarmup   3: 65536 op, 184700.00 ns, 2.8183 ns/op
OverheadWarmup   4: 65536 op, 200800.00 ns, 3.0640 ns/op
OverheadWarmup   5: 65536 op, 191800.00 ns, 2.9266 ns/op
OverheadWarmup   6: 65536 op, 313500.00 ns, 4.7836 ns/op
OverheadWarmup   7: 65536 op, 185300.00 ns, 2.8275 ns/op

OverheadActual   1: 65536 op, 185200.00 ns, 2.8259 ns/op
OverheadActual   2: 65536 op, 194400.00 ns, 2.9663 ns/op
OverheadActual   3: 65536 op, 186000.00 ns, 2.8381 ns/op
OverheadActual   4: 65536 op, 184900.00 ns, 2.8214 ns/op
OverheadActual   5: 65536 op, 197100.00 ns, 3.0075 ns/op
OverheadActual   6: 65536 op, 186000.00 ns, 2.8381 ns/op
OverheadActual   7: 65536 op, 220500.00 ns, 3.3646 ns/op
OverheadActual   8: 65536 op, 187400.00 ns, 2.8595 ns/op
OverheadActual   9: 65536 op, 186600.00 ns, 2.8473 ns/op
OverheadActual  10: 65536 op, 184500.00 ns, 2.8152 ns/op
OverheadActual  11: 65536 op, 186000.00 ns, 2.8381 ns/op
OverheadActual  12: 65536 op, 184800.00 ns, 2.8198 ns/op
OverheadActual  13: 65536 op, 184700.00 ns, 2.8183 ns/op
OverheadActual  14: 65536 op, 188300.00 ns, 2.8732 ns/op
OverheadActual  15: 65536 op, 187300.00 ns, 2.8580 ns/op

WorkloadWarmup   1: 65536 op, 552231100.00 ns, 8.4264 us/op
WorkloadWarmup   2: 65536 op, 598062100.00 ns, 9.1257 us/op
WorkloadWarmup   3: 65536 op, 762745000.00 ns, 11.6386 us/op
WorkloadWarmup   4: 65536 op, 630161300.00 ns, 9.6155 us/op
WorkloadWarmup   5: 65536 op, 465552200.00 ns, 7.1038 us/op
WorkloadWarmup   6: 65536 op, 447257400.00 ns, 6.8246 us/op
WorkloadWarmup   7: 65536 op, 522144600.00 ns, 7.9673 us/op
WorkloadWarmup   8: 65536 op, 589768100.00 ns, 8.9991 us/op
WorkloadWarmup   9: 65536 op, 590970100.00 ns, 9.0175 us/op
WorkloadWarmup  10: 65536 op, 712700300.00 ns, 10.8749 us/op
WorkloadWarmup  11: 65536 op, 990798400.00 ns, 15.1184 us/op
WorkloadWarmup  12: 65536 op, 1093015800.00 ns, 16.6781 us/op
WorkloadWarmup  13: 65536 op, 1153060200.00 ns, 17.5943 us/op
WorkloadWarmup  14: 65536 op, 906087700.00 ns, 13.8258 us/op

// BeforeActualRun
WorkloadActual   1: 65536 op, 723482600.00 ns, 11.0395 us/op
WorkloadActual   2: 65536 op, 871071200.00 ns, 13.2915 us/op
WorkloadActual   3: 65536 op, 909181300.00 ns, 13.8730 us/op
WorkloadActual   4: 65536 op, 1025810800.00 ns, 15.6526 us/op
WorkloadActual   5: 65536 op, 764067700.00 ns, 11.6587 us/op
WorkloadActual   6: 65536 op, 1149677900.00 ns, 17.5427 us/op
WorkloadActual   7: 65536 op, 1499485800.00 ns, 22.8803 us/op
WorkloadActual   8: 65536 op, 1548550400.00 ns, 23.6290 us/op
WorkloadActual   9: 65536 op, 1202976000.00 ns, 18.3560 us/op
WorkloadActual  10: 65536 op, 865835200.00 ns, 13.2116 us/op
WorkloadActual  11: 65536 op, 771894400.00 ns, 11.7782 us/op
WorkloadActual  12: 65536 op, 796242900.00 ns, 12.1497 us/op
WorkloadActual  13: 65536 op, 969796200.00 ns, 14.7979 us/op
WorkloadActual  14: 65536 op, 711138900.00 ns, 10.8511 us/op
WorkloadActual  15: 65536 op, 932110600.00 ns, 14.2229 us/op
WorkloadActual  16: 65536 op, 1310458300.00 ns, 19.9960 us/op
WorkloadActual  17: 65536 op, 1035063500.00 ns, 15.7938 us/op
WorkloadActual  18: 65536 op, 858657400.00 ns, 13.1021 us/op
WorkloadActual  19: 65536 op, 1079865700.00 ns, 16.4774 us/op
WorkloadActual  20: 65536 op, 879634000.00 ns, 13.4221 us/op
WorkloadActual  21: 65536 op, 1010735100.00 ns, 15.4226 us/op
WorkloadActual  22: 65536 op, 1204795000.00 ns, 18.3837 us/op
WorkloadActual  23: 65536 op, 769124400.00 ns, 11.7359 us/op
WorkloadActual  24: 65536 op, 737494200.00 ns, 11.2533 us/op
WorkloadActual  25: 65536 op, 850443300.00 ns, 12.9767 us/op
WorkloadActual  26: 65536 op, 633378600.00 ns, 9.6646 us/op
WorkloadActual  27: 65536 op, 592354900.00 ns, 9.0386 us/op
WorkloadActual  28: 65536 op, 640524100.00 ns, 9.7736 us/op
WorkloadActual  29: 65536 op, 809620100.00 ns, 12.3538 us/op
WorkloadActual  30: 65536 op, 831734600.00 ns, 12.6913 us/op
WorkloadActual  31: 65536 op, 645948200.00 ns, 9.8564 us/op
WorkloadActual  32: 65536 op, 588579000.00 ns, 8.9810 us/op
WorkloadActual  33: 65536 op, 552056800.00 ns, 8.4237 us/op
WorkloadActual  34: 65536 op, 574679500.00 ns, 8.7689 us/op
WorkloadActual  35: 65536 op, 593069800.00 ns, 9.0495 us/op
WorkloadActual  36: 65536 op, 584544300.00 ns, 8.9194 us/op
WorkloadActual  37: 65536 op, 536934600.00 ns, 8.1930 us/op
WorkloadActual  38: 65536 op, 546019900.00 ns, 8.3316 us/op
WorkloadActual  39: 65536 op, 517005700.00 ns, 7.8889 us/op
WorkloadActual  40: 65536 op, 450432500.00 ns, 6.8731 us/op
WorkloadActual  41: 65536 op, 512864500.00 ns, 7.8257 us/op
WorkloadActual  42: 65536 op, 501010400.00 ns, 7.6448 us/op
WorkloadActual  43: 65536 op, 475095800.00 ns, 7.2494 us/op
WorkloadActual  44: 65536 op, 498969700.00 ns, 7.6137 us/op
WorkloadActual  45: 65536 op, 631741000.00 ns, 9.6396 us/op
WorkloadActual  46: 65536 op, 503038600.00 ns, 7.6758 us/op
WorkloadActual  47: 65536 op, 496169600.00 ns, 7.5709 us/op
WorkloadActual  48: 65536 op, 633707000.00 ns, 9.6696 us/op
WorkloadActual  49: 65536 op, 655521500.00 ns, 10.0025 us/op
WorkloadActual  50: 65536 op, 622830500.00 ns, 9.5036 us/op
WorkloadActual  51: 65536 op, 532182600.00 ns, 8.1205 us/op
WorkloadActual  52: 65536 op, 468815400.00 ns, 7.1536 us/op
WorkloadActual  53: 65536 op, 521758600.00 ns, 7.9614 us/op
WorkloadActual  54: 65536 op, 510671700.00 ns, 7.7922 us/op
WorkloadActual  55: 65536 op, 506578100.00 ns, 7.7298 us/op
WorkloadActual  56: 65536 op, 458255600.00 ns, 6.9924 us/op
WorkloadActual  57: 65536 op, 452942900.00 ns, 6.9114 us/op
WorkloadActual  58: 65536 op, 481156800.00 ns, 7.3419 us/op
WorkloadActual  59: 65536 op, 463425400.00 ns, 7.0713 us/op
WorkloadActual  60: 65536 op, 551905800.00 ns, 8.4214 us/op
WorkloadActual  61: 65536 op, 458867200.00 ns, 7.0018 us/op
WorkloadActual  62: 65536 op, 451484800.00 ns, 6.8891 us/op
WorkloadActual  63: 65536 op, 456904300.00 ns, 6.9718 us/op
WorkloadActual  64: 65536 op, 461663800.00 ns, 7.0444 us/op
WorkloadActual  65: 65536 op, 469939500.00 ns, 7.1707 us/op
WorkloadActual  66: 65536 op, 464620000.00 ns, 7.0895 us/op
WorkloadActual  67: 65536 op, 446858600.00 ns, 6.8185 us/op
WorkloadActual  68: 65536 op, 434716600.00 ns, 6.6332 us/op
WorkloadActual  69: 65536 op, 467221300.00 ns, 7.1292 us/op
WorkloadActual  70: 65536 op, 440959100.00 ns, 6.7285 us/op
WorkloadActual  71: 65536 op, 446879500.00 ns, 6.8188 us/op
WorkloadActual  72: 65536 op, 508929700.00 ns, 7.7657 us/op
WorkloadActual  73: 65536 op, 497299600.00 ns, 7.5882 us/op
WorkloadActual  74: 65536 op, 507672400.00 ns, 7.7465 us/op
WorkloadActual  75: 65536 op, 513472200.00 ns, 7.8350 us/op
WorkloadActual  76: 65536 op, 443935600.00 ns, 6.7739 us/op
WorkloadActual  77: 65536 op, 454462800.00 ns, 6.9346 us/op
WorkloadActual  78: 65536 op, 636455700.00 ns, 9.7115 us/op
WorkloadActual  79: 65536 op, 571959600.00 ns, 8.7274 us/op
WorkloadActual  80: 65536 op, 569082200.00 ns, 8.6835 us/op
WorkloadActual  81: 65536 op, 635324200.00 ns, 9.6943 us/op
WorkloadActual  82: 65536 op, 873002700.00 ns, 13.3210 us/op
WorkloadActual  83: 65536 op, 955297500.00 ns, 14.5767 us/op
WorkloadActual  84: 65536 op, 837351100.00 ns, 12.7770 us/op
WorkloadActual  85: 65536 op, 948093900.00 ns, 14.4668 us/op
WorkloadActual  86: 65536 op, 830276200.00 ns, 12.6690 us/op
WorkloadActual  87: 65536 op, 606306600.00 ns, 9.2515 us/op
WorkloadActual  88: 65536 op, 534206000.00 ns, 8.1513 us/op
WorkloadActual  89: 65536 op, 531728100.00 ns, 8.1135 us/op
WorkloadActual  90: 65536 op, 588868900.00 ns, 8.9854 us/op
WorkloadActual  91: 65536 op, 558350600.00 ns, 8.5198 us/op
WorkloadActual  92: 65536 op, 519315100.00 ns, 7.9241 us/op
WorkloadActual  93: 65536 op, 502512900.00 ns, 7.6677 us/op
WorkloadActual  94: 65536 op, 547667500.00 ns, 8.3567 us/op
WorkloadActual  95: 65536 op, 692916900.00 ns, 10.5731 us/op
WorkloadActual  96: 65536 op, 1216813200.00 ns, 18.5671 us/op
WorkloadActual  97: 65536 op, 859141200.00 ns, 13.1095 us/op
WorkloadActual  98: 65536 op, 894273800.00 ns, 13.6455 us/op
WorkloadActual  99: 65536 op, 736100400.00 ns, 11.2320 us/op
WorkloadActual  100: 65536 op, 718357400.00 ns, 10.9613 us/op

// AfterActualRun
WorkloadResult   1: 65536 op, 723296600.00 ns, 11.0366 us/op
WorkloadResult   2: 65536 op, 870885200.00 ns, 13.2887 us/op
WorkloadResult   3: 65536 op, 908995300.00 ns, 13.8702 us/op
